Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position,Status,Command
en-taco-de-lijado-manual-para-discos-smirdex,Taco de Lijado Manual para Discos Smirdex,". Taco para lijado manual con discos. Uso: Lijado manual con discos de velcro Smirdex. Disponible en 2 tamaños, para utilizar con disco tamaño 125mm (5´´) y 150mm (6´´). Agarre ergonómico y cómodo . Al evitar el efecto ondulado del papel de la lija es el ideal para lograr un lijado perfecto. Espuma de alta densidad",ENKO,Herramientas,"ENKO, stock-verificado",TRUE,Título,Default Title,SX967440001/UU,16.0,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/bvvbvl7yyfsu2fkr32dx.jpg,1,,
en-taco-de-lijado-manual-con-velcro-y-extraccion-smirdex,Taco de Lijado Manual con Velcro y Extracción  Smirdex,. Taco para lijado con soporte de velcro y extracción Smirdex. Uso: Lijado con extracción de polvo . Compatible con todos las hojas abrasivas  de velcro y las mallas . Su base de terciopelo proporciona una superficie de lijado fiable para obtener mejores resultados y precisión en los detalles . Tamaño: 70x198mm - H8. Ergonómico para un mejor agarre. Liviano y resistente,ENKO,Herramientas,"ENKO, stock-verificado",TRUE,Título,Default Title,SX966440006/UU,66.43,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/kivlgdgcknx1fzcas780.jpg,1,,
en-taco-de-lijado-manual-smirdex,Taco de Lijado Manual Smirdex,. Taco lijador manual con soporte de velcro Smirdex. Uso: Mejora la precisión del lijado . Compatible con hojas abrasivas con velcro y malla . Tamaño: 70x400mm. Resistente . Ergonómico . Cuerpo metálico,ENKO,Herramientas,"ENKO, stock-verificado",TRUE,Título,Default Title,SX966440002/UU,40.38,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/5hwx5id28tb1i6kl34g5.jpg,1,,
en-pasta-de-pulir-heavy-cut-923-smirdex,Pasta de pulir Heavy cut 923 Smirdex,". Pasta de pulir - Paso 1 y 2 . Uso: reparación de capas de pintura de automoviles . A base de agua, libre de siliconas . Rendimiento de corte rápido con resultado brilloso. Elimina rayones de P1500 y abrasivos más finos . Regenera nitidez y el brillo del color. Restaura el brillo de la capa transparente del acabado de los automóviles . Evita la decoloración gradual de la capa transparente de los automóviles . Aumenta el efecto de repelencia al agua",ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,SX923001000/UU,57.61,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/ywnzi0svqjidm7gijzgg.jpg,1,,
en-disco-abrasivo-de-ceramica-150mm-740-smirdex,Disco abrasivo de  Cerámica 150mm 740 Smirdex,". Disco de lija con velcro - Cerámica . Uso: Lijado de madera, automotriz y materiales compuestos. 15 perforaciones . Máxima durabilidad y poder de lijado. Con recubrimiento anti - empaste a base de agua . Resistente a alta presión sin empastar . Excelente removido de material . Corte rápido de alta performance",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX740415040-UU,4.0,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/y4ju2npopmgvq6z298ju.jpg,1,,
en-disco-de-malla-de-ceramica-net-750-smirdex,Disco de malla de Cerámica Net 750 Smirdex,". Disco de malla con velcro - Cerámica . Uso: Lijado de madera . Concepto de lijado ´´malla´´ para máxima capacidad de extracción de polvo. Mínimo empaste . Baja temperatura de trabajo gracias a la ventilación que proporciona la malla . Óptimo rendimiento para lijado de materiales muy duros . Máxima durabilidad. Para obtener  mejores resultados, combinarlo con el respaldo de múltiples orificios 960 y la interface 950, disponibles para los discos 125 y 150mm.",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX750410060-UU,4.51,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/sd1r1ptbwqqzzogtqwvg.jpg,1,,
en-borma-detergente-intensivo-para-madera-exterior,Borma  - Detergente intensivo para madera exterior,". Uso: Detergente intensivo para madera exterior. Un solo componente con base de agua. Contiene ingredientes activos orgánicos. Permite una limpieza eficiente de superficies. Prepara la superficie para tratamientos posteriores. Elimina residuos de suciedad. Aclara el color natural de la madera. Diseñado específicamente para uso en exteriores. Se recomienda enjuagar la superficie luego de la aplicación. Certificación EN71-III: seguro para juguetes infantiles. Aplicación: Aplicar con pincel, luego cepillar y finalmente enjuagar",Borma,Construcción,"Otros, Borma, stock-verificado",TRUE,Título,Default Title,W0075/UU,28.14,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/vblltu9r73ggfemu2gzr.jpg,1,,
en-bona-limpiador-concentrado-para-piso-vinilico,Bona - Limpiador concentrado para piso vinílico ,". Bona Clean R60. Uso: Limpiador para pisos vinílicos . Mantenimiento diario . Producto suave, soluble en agua. Limpia y protege en un solo paso. Aumenta ligeramente el brillo del suelo. Limpieza normal, 50 ml en 10 litros. Aplicación: Consultar ficha técnica",Bona,Construcción,"Pinturas, Bona, stock-verificado",TRUE,Título,Default Title,BEP550013001/01,36.3,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/yfu20qoab9ds6cdyflka.png,1,,
en-pad-recambio-mopa-para-limpieza-azul-bona,Pad - Recambio Mopa para limpieza Azul Bona,Recambio Mopa Limpiador de Microfibra . Uso: Limpieza eficaz de superficies. Microfibra de dos zonas patentada para una limpieza perfecta. Fibras exteriores azul oscuro que rompen la suciedad. Fibras interiores azul claro que atrapan y absorben la tierra. No deja residuos en el suelo. Reutilizable hasta 500 veces. Diseño sostenible. Compatible con la familia de mopas Bona,ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,BCA101020,17.29,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/y3a2nk8zgsepj2yc70ld.png,1,,
en-pad-recambio-mopa-para-renovadores-bona,Pad - Recambio Mopa para renovadores Bona,"Recambio Mopa para renovadores . Uso: Aplicación de abrillantadores y restauradores en suelos de madera, laminados y superficies duras. Diseñado específicamente para la aplicación de restauradores y renovadores Bona. Aplica suavemente el producto, asegurando un acabado uniforme. Diseño sostenible, reutilizable hasta 500 veces. Lavable a máquina. Compatible con la gama de mopas Bona",ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,BCA101025,17.37,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/zy66hxde9646vs4c8p0k.png,1,,
en-pad-recambio-mopa-atrapapolvo-bona,Pad - Recambio Mopa Atrapapolvo Bona,"Recambio Mopa Atrapapolvo . Uso: Recoge polvo y suciedad de suelos y superficies duras. Recoge hasta un 50 % más de polvo y suciedad. Mediante electricidad estática atrapa la suciedad. Fibras cortas y largas para recoger distintos tipos de residuos. Ideal para pelo de mascotas, micropartículas y alérgenos habituales. Diseño sostenible, reutilizable hasta 500 veces. Compatible con la gama de mopas Bona",ENKO,Construcción,"Otros, ENKO, stock-verificado",TRUE,Título,Default Title,BCA101021,17.37,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/89hxv1udsr1sbktkwpn5.png,1,,
en-limpiador-bona-para-robots-pisos-de-madera,Limpiador Bona para robots- pisos de madera,"Limpiador Bona para robots - piso de madera- Uso: Solución limpiadora concentrada para robot aspirador y trapeador para pisos de  madera - Modo de uso: Añadir un máximo de 10ml de limpiador concentrador en 200ml de agua.- Seca rápidamente, dejando los suelos relucientes, sin rayas ni residuo- pH equilibrado- Fragancia de madera de cedro fresca- Certificado GREENGUARD GOLD: garantiza un producto seguro para los usuarios y mascotas- Fabricado en Suecia",ENKO,Construcción,"Pinturas, ENKO, stock-verificado",TRUE,Título,Default Title,WM740173052,33.31,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/ql0scaixgg4fd94t3ksh.png,1,,
en-limpiador-bona-para-robots-superficies-duras,Limpiador Bona para robots- superficies duras,"Limpiador Bona para robots - superficies duras&nbsp;Uso: Solución limpiadora concentrada para robot aspirador y trapeador para superficies duras: baldosas, cerámicas, laminado, linóleo, vinilo, mármol, etc.- Modo de uso: Añadir un máximo de 10ml de limpiador concentrador en 200ml de agua.- seca rápidamente, dejando los suelos relucientes, sin rayas ni residuo- pH equilibrado- Fragancia de limón y menta- Certificado GREENGUARD GOLD: garantiza un producto seguro para los usuarios y mascotas- Fabricado en Suecia",ENKO,Construcción,"Pinturas, ENKO, stock-verificado",TRUE,Título,Default Title,BWM740273052/UU,33.31,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/h6b51hxeapakb5l545fe.png,1,,
en-limpiador-para-mobiliario-de-madera,Limpiador para mobiliario de madera,"Limpiador para mobiliario de madera. Uso: Limpiador de pH neutro para muebles de madera barnizados, lacados o tratados con aceite. Uso interior. . Mantenimiento fácil, rápido y efectivo. Limpia eficazmente la suciedad y grasa sin dañar la superficie. Protege y refresca. Ideal para limpieza diaria. Ecológico. Aroma a naranja. Fabricado en Italia",ENKO,Construcción,"Pinturas, ENKO, stock-verificado",TRUE,Título,Default Title,WNAT0060/UU,16.27,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/o1j7kjic9k8iirge0q4v.png,1,,
en-borma-hard-top-oil-aceite-especial-para-muebles-y-elementos-de-cocina,Borma Hard Top Oil - Aceite especial para muebles y elementos de cocina,". Adecuado para mesas y superficies de cocina en general . A base de aceites naturales enriquecidos con resinas. Su especial formulación le brinda a la madera una elevada resistencia a la abrasión, y manchas de alimentos como ser agua, café, gaseosas, etc. Uso: Protección en muebles, encimeras de cocina, tablas de cortar y utensilios de madera. Acabado mate-satinado. Resalta la belleza de la madera manteniendo una elevada transparencia y efecto natural. Producto certificado para el contacto con alimentos de acuerdo a las normas europeas EN71.3, DIN53160 y DIN68861. Pronto uso. Fácil de limpiar y renovar. Aplicación: pincel o paño",Borma,Construcción,"Pinturas, Borma, stock-verificado",TRUE,Título,Default Title,W4916/UU,40.87,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/se0nk6v44iwj3monqrxg.jpg,1,,
en-bona-renovador-refresh-para-pisos-de-madera,Bona Renovador (refresh) para pisos de madera,"Renovador (refresh) Bona para pisos de madera. Diseñado específicamente para pisos de madera barnizados. Uso: Reaviva el lustre y realza la belleza de superficies desgastadas. Producto pronto uso . Fácil de aplicar. No contiene cera. Ofrece protección continuada frente al desgaste. ¡Importante! Antes de usarlo, haz siempre una prueba de adhesión para asegurarte de obtener los resultados deseados. No lo utilices en suelos tratados previamente con cera o aceite. Certificación GREENGUARD GOLD: garantiza un producto seguro para los usuarios y mascotas. Fabricado en Suecia",Bona,Construcción,"Pinturas, Bona, stock-verificado",TRUE,Título,Default Title,BWP595013011/01,33.98,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/50xe9f70gpxpvdpwr730.webp,1,,
en-bona-supersport-cleaner,Bona SuperSport Cleaner,". Detergente concentrado ligeramente alcalino, diseñado específicamente para la limpieza frecuente de superficies deportivas de interior. Elimina eficazmente la grasa y la mugre sin dejar una película grasienta o resbaladiza. Seguro para el suelo. Poca espuma. Consultar ficha técnica . Fabricado en Suecia",Bona,Construcción,"Otros, Bona, stock-verificado",TRUE,Título,Default Title,BWM763020001/5,167.63,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/aj2u5xj5hjz1pzkmirpy.png,1,,
en-disco-abrasivo-de-ceramica-840-smirdex,Disco abrasivo de Cerámica 840 Smirdex,"Disco de cerámica 840. Uso: Madera, materiales compuestos, industria automotriz,  e industria naval. Pack 10U. Soporte de película de poliéster combinado con un grano cerámico de alto rendimiento. Producto de corte rápido. Larga vida útil. Acabado uniforme. Unión resina sobre resina para mayor durabilidad",ENKO,Construcción,"Abrasivos, ENKO, stock-verificado",TRUE,Título,Default Title,SX840415060-UU,4.94,,10,deny,https://cfluna.com/enkotienda.com.uy/cdn/files/tmp/compressed/normal/934i9uxf6b2dxk23k25i.png,1,,
